ticker,cik,transaction_date,is_buy,shares,price_per_share,transaction_value,is_officer,is_director,is_ten_pct_owner,officer_title,ownership_type,accession_number
AVGO,1730168,2025-12-16,0,443.0,340.7,150930.1,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-16,0,272.0,341.93,93004.96,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-16,0,260.0,342.77,89120.2,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-16,0,273.0,343.62,93808.26,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-16,0,112.0,345.8,38729.6,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-16,0,117.0,337.31,39465.27,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-16,0,364.0,338.61,123254.04000000001,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-16,0,2578.0,338.13,871699.14,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001627720-25-000005
AVGO,1730168,2025-12-16,0,4331.0,339.1,1468642.1,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001627720-25-000005
AVGO,1730168,2025-12-16,0,4357.0,340.17,1482120.6900000002,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001627720-25-000005
AVGO,1730168,2025-12-16,0,80.0,347.14,27771.199999999997,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001627720-25-000005
AVGO,1730168,2025-12-16,0,3049.0,342.18,1043306.8200000001,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001627720-25-000005
AVGO,1730168,2025-12-16,0,2596.0,343.22,890999.1200000001,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001627720-25-000005
AVGO,1730168,2025-12-16,0,1448.0,344.03,498155.43999999994,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001627720-25-000005
AVGO,1730168,2025-12-16,0,676.0,345.3,233422.80000000002,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001627720-25-000005
AVGO,1730168,2025-12-16,0,440.0,346.21,152332.4,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001627720-25-000005
AVGO,1730168,2025-12-16,0,700.0,337.21,236047.0,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001627720-25-000005
AVGO,1730168,2025-12-16,0,4272.0,341.06,1457008.32,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001627720-25-000005
AVGO,1730168,2025-12-17,0,1646.0,326.12,536793.52,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,3274.0,327.16,1071121.84,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,1620.0,328.1,531522.0,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,473.0,329.06,155645.38,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,257.0,330.23,84869.11,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,569.0,331.29,188504.01,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,1285.0,332.42,427159.7,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,2442.0,333.38,814113.96,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,2472.0,334.19,826117.68,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,1074.0,335.35,360165.9,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,235.0,336.28,79025.79999999999,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,813.0,337.41,274314.33,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,79.0,338.57,26747.03,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,240.0,339.89,81573.59999999999,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,480.0,340.61,163492.80000000002,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,280.0,341.81,95706.8,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,400.0,343.14,137256.0,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,160.0,343.78,55004.799999999996,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,120.0,345.01,41401.2,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,2895.0,322.29,933029.55,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,5473.0,323.08,1768216.8399999999,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,8354.0,324.11,2707614.94,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,3640.0,325.06,1183218.4,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000127
AVGO,1730168,2025-12-17,0,20.0,345.04,6900.8,1,0,0,"President, Semi Solutions Grp",D,0001730168-25-000125
AVGO,1730168,2025-12-17,0,270.0,322.33,87029.09999999999,1,0,0,"President, Semi Solutions Grp",D,0001730168-25-000125
AVGO,1730168,2025-12-17,0,324.0,323.83,104920.92,1,0,0,"President, Semi Solutions Grp",D,0001730168-25-000125
AVGO,1730168,2025-12-17,0,356.0,324.59,115554.04,1,0,0,"President, Semi Solutions Grp",D,0001730168-25-000125
AVGO,1730168,2025-12-17,0,120.0,325.63,39075.6,1,0,0,"President, Semi Solutions Grp",D,0001730168-25-000125
AVGO,1730168,2025-12-17,0,170.0,327.11,55608.700000000004,1,0,0,"President, Semi Solutions Grp",D,0001730168-25-000125
AVGO,1730168,2025-12-17,0,131.0,328.11,42982.41,1,0,0,"President, Semi Solutions Grp",D,0001730168-25-000125
AVGO,1730168,2025-12-17,0,40.0,330.79,13231.6,1,0,0,"President, Semi Solutions Grp",D,0001730168-25-000125
AVGO,1730168,2025-12-17,0,195.0,333.12,64958.4,1,0,0,"President, Semi Solutions Grp",D,0001730168-25-000125
AVGO,1730168,2025-12-17,0,142.0,334.25,47463.5,1,0,0,"President, Semi Solutions Grp",D,0001730168-25-000125
AVGO,1730168,2025-12-17,0,40.0,335.63,13425.2,1,0,0,"President, Semi Solutions Grp",D,0001730168-25-000125
AVGO,1730168,2025-12-17,0,32.0,337.09,10786.88,1,0,0,"President, Semi Solutions Grp",D,0001730168-25-000125
AVGO,1730168,2025-12-17,0,30.0,340.1,10203.0,1,0,0,"President, Semi Solutions Grp",D,0001730168-25-000125
AVGO,1730168,2025-12-17,0,28.0,341.79,9570.12,1,0,0,"President, Semi Solutions Grp",D,0001730168-25-000125
AVGO,1730168,2025-12-17,0,30.0,343.04,10291.2,1,0,0,"President, Semi Solutions Grp",D,0001730168-25-000125
AVGO,1730168,2025-12-17,0,548.0,322.58,176773.84,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,775.0,323.69,250859.75,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,470.0,324.57,152547.9,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,224.0,325.49,72909.76000000001,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,309.0,326.84,100993.56,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,240.0,327.77,78664.79999999999,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,76.0,329.17,25016.920000000002,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,112.0,331.58,37136.96,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,170.0,332.7,56559.0,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,266.0,333.89,88814.73999999999,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,180.0,334.75,60255.0,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,76.0,335.59,25504.839999999997,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,80.0,337.48,26998.4,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,72.0,340.26,24498.72,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,76.0,342.88,26058.88,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,36.0,345.04,12421.44,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-17,0,4.0,346.49,1385.96,1,0,0,CFO & Chief Accounting Officer,D,0001730168-25-000123
AVGO,1730168,2025-12-18,1,1000.0,325.13,325130.0,0,1,0,,D,0001432602-25-000006
AVGO,1730168,2025-12-18,0,130000.0,326.02,42382600.0,1,1,0,President and CEO,I,0001211588-25-000005
AVGO,1730168,2025-12-23,0,4257.0,339.11,1443591.27,1,1,0,President and CEO,I,0001730168-25-000130
AVGO,1730168,2025-12-23,0,4820.0,340.26,1640053.2,1,1,0,President and CEO,I,0001730168-25-000130
AVGO,1730168,2025-12-23,0,11005.0,341.17,3754575.85,1,1,0,President and CEO,I,0001730168-25-000130
AVGO,1730168,2025-12-23,0,10612.0,342.0,3629304.0,1,1,0,President and CEO,I,0001730168-25-000130
AVGO,1730168,2025-12-23,0,2255.0,343.22,773961.1000000001,1,1,0,President and CEO,I,0001730168-25-000130
AVGO,1730168,2025-12-23,0,856.0,349.85,299471.60000000003,1,1,0,President and CEO,I,0001730168-25-000130
AVGO,1730168,2025-12-23,0,5426.0,345.24,1873272.24,1,1,0,President and CEO,I,0001730168-25-000130
AVGO,1730168,2025-12-23,0,4615.0,346.43,1598774.45,1,1,0,President and CEO,I,0001730168-25-000130
AVGO,1730168,2025-12-23,0,5329.0,347.39,1851241.3099999998,1,1,0,President and CEO,I,0001730168-25-000130
AVGO,1730168,2025-12-23,0,20288.0,348.38,7067933.4399999995,1,1,0,President and CEO,I,0001730168-25-000130
AVGO,1730168,2025-12-23,0,24521.0,349.18,8562242.78,1,1,0,President and CEO,I,0001730168-25-000130
AVGO,1730168,2025-12-23,0,6016.0,344.18,2070586.8800000001,1,1,0,President and CEO,I,0001730168-25-000130
AVGO,1730168,2025-12-26,0,25921.0,352.07,9126006.47,1,0,0,Chief Legal & Corp Affairs Ofc,D,0001730168-25-000132
AVNS,1606498,2025-11-18,0,305.0,11.02,3361.1,1,0,0,"SVP, Chief Commercial Officer",D,0001606498-25-000133
AVNS,1606498,2025-11-18,0,100.0,11.01,1101.0,1,0,0,"SVP, Chief Commercial Officer",D,0001606498-25-000133
AVNS,1606498,2025-11-18,0,13834.0,11.0,152174.0,1,0,0,"SVP, Chief Commercial Officer",D,0001606498-25-000133
AVNS,1606498,2025-11-18,0,761.0,11.01,8378.61,1,0,0,"SVP, Chief Commercial Officer",D,0001606498-25-000133
AVNW,1377789,2025-11-11,0,3268.0,23.39,76438.52,0,1,0,,D,0001377789-25-000115
AVNW,1377789,2025-11-11,0,5350.0,23.39,125136.5,1,0,0,President and CEO,D,0001590070-25-000005
AVO,1802974,2025-11-04,1,49055.0,11.69,573452.95,0,0,0,,D,0000899140-25-001211
AVO,1802974,2025-11-05,1,784.0,11.7,9172.8,0,0,0,,D,0000899140-25-001211
AVO,1802974,2025-11-06,1,72165.0,11.94,861650.1,0,0,0,,D,0000899140-25-001239
AVO,1802974,2025-11-07,1,3545.0,12.03,42646.35,0,0,0,,D,0000899140-25-001239
AVO,1802974,2025-11-10,1,5262.0,12.46,65564.52,0,0,0,,D,0000899140-25-001275
AVO,1802974,2025-11-11,1,25914.0,12.48,323406.72000000003,0,0,0,,D,0000899140-25-001314
AVO,1802974,2025-12-23,1,112505.0,11.61,1306183.05,0,0,0,,D,0000899140-25-001481
AVO,1802974,2025-12-24,1,15365.0,11.6,178234.0,0,0,0,,D,0000899140-25-001481
AVO,1802974,2025-12-26,1,13679.0,11.64,159223.56,0,0,0,,D,0000899140-25-001481
AVO,1802974,2025-12-29,1,59761.0,11.6,693227.6,0,0,0,,D,0000899140-25-001481
AVPT,1777921,2025-09-30,0,28050.0,14.84,416262.0,1,1,0,Executive Chairman,I,0001437749-25-030335
AVPT,1777921,2025-10-06,0,55833.0,15.31,854803.23,1,1,0,Executive Chairman,I,0001437749-25-030724
AVPT,1777921,2025-10-07,0,4167.0,15.08,62838.36,1,1,0,Executive Chairman,I,0001437749-25-030724
AVPT,1777921,2025-10-24,0,1848.0,15.03,27775.44,1,1,0,Chief Legal Officer,D,0001437749-25-032044
AVPT,1777921,2025-11-03,0,41679.0,13.96,581838.8400000001,1,1,0,Executive Chairman,I,0001437749-25-033431
AVPT,1777921,2025-11-04,0,18321.0,13.8,252829.80000000002,1,1,0,Executive Chairman,I,0001437749-25-033431
AVPT,1777921,2025-12-08,0,49535.0,13.46,666741.1000000001,1,1,0,Executive Chairman,I,0001437749-25-037401
AVPT,1777921,2025-12-09,0,10465.0,13.38,140021.7,1,1,0,Executive Chairman,I,0001437749-25-037401
AVT,8858,2025-11-07,1,2139.0,46.75,99998.25,1,0,0,Chief Financial Officer,I,0000008858-25-000067
AVTR,1722482,2025-10-30,1,100000.0,11.25,1125000.0,0,1,0,,I,0001628280-25-047702
AVTR,1722482,2025-11-17,1,87500.0,11.35,993125.0,1,1,0,President and CEO,D,0002082879-25-000003
AVTR,1722482,2025-12-05,1,350000.0,11.09,3881500.0,0,1,0,,I,0001628280-25-056173
AVTX,1534120,2025-11-14,0,8200.0,14.35,117670.0,0,1,0,,D,0002013869-25-000002
AVTX,1534120,2025-11-14,0,3167.0,14.3,45288.100000000006,0,1,0,,D,0002013869-25-000002
AWF,906013,2025-12-11,1,890.0,10.69,9514.1,1,0,0,VP & Portfolio Manager,D,0000919574-25-007390
AWF,906013,2025-12-11,1,746.0,10.69,7974.74,1,0,0,VP & Portfolio Manager,I,0000919574-25-007390
AWR,1056903,2025-11-11,0,528.0,75.9,40075.200000000004,0,1,0,,D,0001056903-25-000025
AWRE,1015739,2025-11-03,1,13227.0,2.23,29496.21,1,1,0,President & CEO,D,0001193125-25-267325
AWRE,1015739,2025-11-04,1,2262.0,2.26,5112.12,1,1,0,President & CEO,D,0001193125-25-267325
AX,1299709,2025-12-05,0,2145.0,84.59,181445.55000000002,0,1,0,,D,0001500191-25-000006
AX,1299709,2025-12-08,0,2145.0,86.23,184963.35,0,1,0,,D,0001787292-25-000005
AXGN,805928,2025-10-02,0,7620.0,18.01,137236.2,0,1,0,,D,0000805928-25-000119
AXGN,805928,2025-10-02,0,2400.0,18.01,43224.00000000001,0,1,0,,I,0000805928-25-000119
AXGN,805928,2025-10-03,0,7600.0,18.21,138396.0,0,1,0,,I,0000805928-25-000119
AXGN,805928,2025-10-03,0,14571.0,18.21,265337.91000000003,0,1,0,,D,0000805928-25-000119
AXGN,805928,2025-10-06,0,736.0,18.0,13248.0,0,1,0,,D,0000805928-25-000122
AXGN,805928,2025-10-22,0,1457.0,18.02,26255.14,0,1,0,,D,0000805928-25-000125
AXGN,805928,2025-10-29,0,20436.0,19.15,391349.39999999997,0,1,0,,D,0000805928-25-000132
AXGN,805928,2025-10-29,0,19799.0,22.0,435578.0,0,1,0,,D,0000805928-25-000132
AXGN,805928,2025-10-30,0,18248.0,23.0,419704.0,0,1,0,,D,0000805928-25-000132
AXGN,805928,2025-11-05,0,11431.0,24.05,274915.55,0,1,0,,D,0000805928-25-000134
AXGN,805928,2025-11-06,0,5347.0,24.01,128381.47,0,1,0,,D,0000805928-25-000134
AXGN,805928,2025-11-10,0,19227.0,24.01,461640.27,0,1,0,,D,0000805928-25-000136
AXGN,805928,2025-11-11,0,3591.0,24.02,86255.81999999999,0,1,0,,D,0000805928-25-000136
AXGN,805928,2025-12-08,0,11891.0,31.22,371237.01999999996,0,1,0,,D,0001410781-25-000004
AXGN,805928,2025-12-08,0,11802.0,31.26,368930.52,0,1,0,,D,0001410781-25-000004
AXGN,805928,2025-12-08,0,11533.0,31.56,363981.48,1,0,0,CFO,D,0000805928-25-000160
AXGN,805928,2025-12-08,0,2854.0,31.56,90072.23999999999,1,0,0,CFO,D,0000805928-25-000160
AXGN,805928,2025-12-09,0,61463.0,31.21,1918260.23,1,0,0,Chief Executive Officer,D,0000805928-25-000167
AXGN,805928,2025-12-09,0,10860.0,30.98,336442.8,0,1,0,,D,0000805928-25-000166
AXGN,805928,2025-12-09,0,14248.0,30.98,441403.04,0,1,0,,D,0000805928-25-000166
AXGN,805928,2025-12-09,0,19517.0,31.21,609125.5700000001,1,0,0,Chief Innovation Officer,D,0000805928-25-000165
AXGN,805928,2025-12-09,0,8156.0,31.21,254548.76,1,0,0,Chief Marketing Officer,D,0000805928-25-000164
AXGN,805928,2025-12-09,0,9278.0,31.21,289566.38,1,0,0,EVP & General Counsel,D,0000805928-25-000162
AXGN,805928,2025-12-09,0,21399.0,29.61,633624.39,0,1,0,,D,0000805928-25-000161
AXGN,805928,2025-12-09,0,8545.0,29.98,256179.1,0,1,0,,D,0001410781-25-000004
AXGN,805928,2025-12-09,0,13141.0,29.98,393967.18,0,1,0,,D,0001410781-25-000004
AXGN,805928,2025-12-10,0,25000.0,30.0,750000.0,1,0,0,Chief Executive Officer,D,0000805928-25-000171
AXGN,805928,2025-12-11,0,13222.0,30.0,396660.0,1,0,0,EVP & General Counsel,D,0000805928-25-000170
AXGN,805928,2025-12-15,0,14812.0,29.86,442286.32,1,0,0,CFO,D,0000805928-25-000176
AXGN,805928,2025-12-16,0,18248.0,29.31,534848.88,0,1,0,,D,0001400568-25-000005
AXGN,805928,2025-12-16,0,5000.0,29.31,146550.0,0,1,0,,D,0001400568-25-000005
AXGN,805928,2025-12-16,0,20436.0,29.31,598979.1599999999,0,1,0,,D,0001400568-25-000005
AXGN,805928,2025-12-16,0,6580.0,29.55,194439.0,0,1,0,,D,0000805928-25-000177
AXGN,805928,2025-12-16,0,18248.0,29.55,539228.4,0,1,0,,D,0000805928-25-000177
AXGN,805928,2025-12-16,0,21825.0,29.55,644928.75,0,1,0,,D,0000805928-25-000177
AXON,1069183,2025-05-13,0,657.0,713.25,468605.25,0,1,0,,D,0001628280-25-056840
AXON,1069183,2025-05-14,0,143.0,728.53,104179.79,0,1,0,,D,0001628280-25-056840
AXON,1069183,2025-10-07,0,240.0,715.66,171758.4,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-044612
AXON,1069183,2025-10-07,0,155.0,724.31,112268.04999999999,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-044612
AXON,1069183,2025-10-07,0,73.0,723.15,52789.95,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-044612
AXON,1069183,2025-10-07,0,433.0,721.85,312561.05,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-044612
AXON,1069183,2025-10-07,0,412.0,706.75,291181.0,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-044612
AXON,1069183,2025-10-07,0,643.0,707.91,455186.13,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-044612
AXON,1069183,2025-10-07,0,379.0,709.15,268767.85,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-044612
AXON,1069183,2025-10-07,0,1124.0,710.38,798467.12,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-044612
AXON,1069183,2025-10-07,0,1928.0,711.4,1371579.2,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-044612
AXON,1069183,2025-10-07,0,1529.0,712.52,1089443.08,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-044612
AXON,1069183,2025-10-07,0,895.0,713.8,638851.0,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-044612
AXON,1069183,2025-10-07,0,269.0,716.69,192789.61000000002,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-044612
AXON,1069183,2025-10-07,0,457.0,718.25,328240.25,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-044612
AXON,1069183,2025-10-07,0,1007.0,719.59,724627.13,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-044612
AXON,1069183,2025-10-07,0,456.0,721.17,328853.51999999996,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-044612
AXON,1069183,2025-11-07,0,276.0,594.95,164206.2,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,32.0,593.66,18997.12,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,693.0,592.89,410872.77,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,486.0,591.43,287434.98,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,425.0,590.48,250954.0,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,632.0,589.59,372620.88,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,902.0,588.47,530799.9400000001,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,103.0,587.08,60469.240000000005,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,350.0,586.41,205243.5,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,880.0,585.04,514835.19999999995,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,428.0,583.89,249904.91999999998,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,28.0,582.64,16313.92,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,129.0,606.68,78261.71999999999,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,59.0,605.09,35700.310000000005,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,186.0,603.14,112184.04,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,449.0,601.94,270271.06,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,273.0,600.26,163870.98,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,883.0,599.52,529376.16,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,503.0,597.84,300713.52,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,394.0,596.88,235170.72,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,569.0,580.4,330247.6,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,422.0,581.24,245283.28,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,681.0,579.46,394612.26,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,61.0,610.58,37245.380000000005,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,52.0,608.61,31647.72,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-07,0,104.0,607.62,63192.48,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-051609
AXON,1069183,2025-11-10,0,2500.0,610.0,1525000.0,1,0,0,COO & CFO,D,0001628280-25-052121
AXON,1069183,2025-12-02,0,359.0,539.7,193752.30000000002,1,0,0,CPO & CTO,D,0001628280-25-055139
AXON,1069183,2025-12-02,0,757.0,538.5,407644.5,1,0,0,CPO & CTO,D,0001628280-25-055139
AXON,1069183,2025-12-02,0,241.0,537.68,129580.87999999999,1,0,0,CPO & CTO,D,0001628280-25-055139
AXON,1069183,2025-12-02,0,240.0,540.51,129722.4,1,0,0,CPO & CTO,D,0001628280-25-055139
AXON,1069183,2025-12-02,0,200.0,541.47,108294.0,1,0,0,CPO & CTO,D,0001628280-25-055139
AXON,1069183,2025-12-03,0,549.0,532.58,292386.42000000004,1,0,0,PRESIDENT,D,0001628280-25-055147
AXON,1069183,2025-12-03,0,385.0,534.11,205632.35,1,0,0,PRESIDENT,D,0001628280-25-055147
AXON,1069183,2025-12-03,0,43.0,535.6,23030.8,1,0,0,PRESIDENT,D,0001628280-25-055147
AXON,1069183,2025-12-03,0,1064.0,536.75,571102.0,1,0,0,PRESIDENT,D,0001628280-25-055147
AXON,1069183,2025-12-03,0,74.0,536.75,39719.5,1,0,0,Chief Accounting Officer,D,0001628280-25-055144
AXON,1069183,2025-12-04,0,894.0,550.0,491700.0,1,0,0,Chief Accounting Officer,D,0001628280-25-055886
AXON,1069183,2025-12-04,0,35.0,551.39,19298.649999999998,0,1,0,,D,0001628280-25-055884
AXON,1069183,2025-12-04,0,65.0,550.22,35764.3,0,1,0,,D,0001628280-25-055884
AXON,1069183,2025-12-08,0,1121.0,553.41,620372.61,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-056207
AXON,1069183,2025-12-08,0,634.0,554.38,351476.92,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-056207
AXON,1069183,2025-12-08,0,140.0,555.19,77726.6,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-056207
AXON,1069183,2025-12-08,0,1402.0,552.42,774492.84,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-056207
AXON,1069183,2025-12-08,0,1887.0,550.68,1039133.1599999999,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-056207
AXON,1069183,2025-12-08,0,4522.0,551.62,2494425.64,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-056207
AXON,1069183,2025-12-08,0,294.0,549.56,161570.63999999998,1,1,0,CHIEF EXECUTIVE OFFICER,D,0001628280-25-056207
AXON,1069183,2025-12-08,0,4703.0,552.52,2598501.56,1,0,0,PRESIDENT,D,0001628280-25-056203
AXON,1069183,2025-12-08,0,102.0,555.14,56624.28,1,0,0,PRESIDENT,D,0001628280-25-056203
