latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
30.896309,75.83432,252.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°)
2020-09-15,30.0,35.0,25.0,35.4,41.3,29.8,11.2,20.9,296
2020-09-16,31.0,35.8,27.5,36.3,40.9,32.9,12.7,28.4,282
2020-09-17,30.5,35.7,26.5,35.8,41.0,31.7,13.0,27.0,281
2020-09-18,30.4,35.9,25.7,35.6,41.7,31.0,9.7,19.8,300
2020-09-19,29.9,35.2,25.0,35.0,41.3,29.7,9.7,16.2,255
2020-09-20,29.8,35.7,25.1,34.0,40.3,29.4,11.5,24.8,328
2020-09-21,30.1,35.7,24.4,34.4,40.0,28.4,8.6,20.5,324
2020-09-22,29.2,33.7,25.0,34.4,40.1,28.6,11.7,32.8,151
2020-09-23,28.7,33.3,25.0,34.0,39.4,30.6,14.3,29.9,135
2020-09-24,29.2,34.8,24.9,33.8,39.1,30.0,12.3,27.0,272
2020-09-25,29.2,35.0,25.0,32.9,39.1,28.4,10.2,23.0,285
2020-09-26,27.4,33.7,22.8,30.6,37.8,25.8,13.3,29.2,92
2020-09-27,27.7,34.3,21.6,30.6,37.3,24.1,11.2,23.0,305
2020-09-28,27.3,33.7,22.0,30.0,36.9,24.5,11.7,25.9,330
2020-09-29,27.0,33.2,21.5,29.5,36.0,24.1,11.7,26.3,315
2020-09-30,26.3,33.5,19.9,28.1,35.5,21.5,12.8,27.7,320
2020-10-01,26.9,34.0,20.6,28.9,36.2,22.1,10.0,22.7,315
2020-10-02,26.9,34.2,20.9,28.6,36.3,22.4,11.0,23.4,316
2020-10-03,26.7,33.7,21.4,27.8,34.9,22.8,10.2,22.7,320
2020-10-04,26.1,33.6,19.0,26.9,34.8,20.2,11.4,23.8,317
2020-10-05,26.2,34.3,18.9,26.9,34.6,19.8,14.8,30.6,315
2020-10-06,27.0,34.6,21.4,28.3,35.6,22.3,10.0,21.2,323
2020-10-07,26.1,34.5,18.2,27.3,35.9,19.5,10.2,21.6,25
2020-10-08,26.4,34.5,18.8,27.5,35.6,19.6,11.2,21.6,344
2020-10-09,26.8,34.3,21.4,28.3,36.2,23.1,9.9,21.6,347
2020-10-10,27.0,34.2,19.5,28.2,35.5,21.2,13.0,27.0,320
2020-10-11,26.6,34.5,18.9,27.5,34.9,20.2,11.3,25.2,325
2020-10-12,26.3,34.2,17.9,27.2,34.9,18.7,6.9,19.4,86
2020-10-13,26.3,34.0,18.1,27.8,36.1,18.4,8.9,21.6,111
2020-10-14,26.3,34.3,20.0,26.6,34.4,19.9,11.4,24.5,336
2020-10-15,25.4,33.6,18.6,24.7,32.6,18.1,10.1,20.9,326
2020-10-16,25.5,33.1,18.1,25.1,33.1,17.1,8.4,15.8,326
2020-10-17,25.3,33.2,17.1,24.7,33.1,16.9,11.2,19.8,342
2020-10-18,24.2,32.9,16.1,23.2,31.0,15.9,14.6,30.2,321
2020-10-19,24.0,33.0,17.8,22.9,31.7,16.8,13.3,28.8,315
2020-10-20,24.6,32.8,18.7,23.6,32.1,17.0,11.2,24.8,352
2020-10-21,23.6,32.4,15.2,22.1,32.0,14.2,12.0,18.7,62
2020-10-22,23.8,32.2,16.4,22.5,31.4,15.2,10.8,17.6,334
2020-10-23,23.6,31.5,14.9,22.6,31.0,13.6,10.2,16.6,53
2020-10-24,23.9,31.9,16.8,23.1,31.0,16.1,9.8,22.7,336
2020-10-25,23.8,32.1,15.0,22.6,31.2,14.6,11.5,22.3,25
2020-10-26,23.2,31.8,16.6,21.8,29.6,15.4,14.3,31.0,317
2020-10-27,21.7,30.0,13.8,20.3,28.4,13.1,9.9,23.8,315
2020-10-28,21.7,30.2,13.8,20.3,28.6,12.4,10.7,21.6,327
2020-10-29,21.6,30.3,12.1,20.2,29.2,10.6,11.0,15.8,12
2020-10-30,21.8,30.0,14.6,20.2,27.8,14.1,13.9,28.8,320
2020-10-31,20.8,30.2,13.2,18.9,27.1,12.7,13.3,29.9,311
2020-11-01,20.4,29.8,12.6,18.4,27.3,11.1,11.6,25.6,293
2020-11-02,21.1,29.8,14.8,18.7,27.1,11.8,11.0,24.8,295
2020-11-03,21.4,29.5,12.2,19.4,27.5,10.0,10.3,19.1,296
2020-11-04,21.2,30.0,13.7,20.0,27.9,12.9,13.5,29.5,307
2020-11-05,22.1,30.2,15.5,20.6,28.2,15.0,13.0,21.6,351
2020-11-06,21.7,29.9,14.6,19.6,26.9,13.5,12.8,27.7,335
2020-11-07,20.5,29.2,11.8,18.7,26.7,10.2,13.0,29.5,310
2020-11-08,19.9,29.0,10.5,18.6,28.0,8.9,10.3,15.5,99
2020-11-09,19.7,28.5,10.7,18.4,26.7,9.6,9.8,20.5,34
2020-11-10,20.7,28.5,13.1,19.9,27.6,12.4,10.2,14.8,51
2020-11-11,20.2,28.5,11.4,19.8,28.2,10.5,9.6,14.8,113
2020-11-12,20.0,28.0,11.6,19.3,27.1,11.1,9.8,17.3,332
2020-11-13,19.4,27.8,12.1,18.2,25.5,11.5,11.5,26.3,319
2020-11-14,18.3,26.3,12.8,17.6,25.7,12.0,9.2,14.8,351
2020-11-15,18.0,26.2,14.8,17.0,24.6,13.4,16.9,40.0,116
2020-11-16,16.7,20.9,13.5,16.5,20.8,13.3,15.0,28.8,77
2020-11-17,16.7,23.7,12.0,16.1,23.0,11.4,8.4,20.9,309
2020-11-18,15.9,22.7,10.2,14.7,21.0,9.1,8.0,19.8,292
2020-11-19,15.3,22.2,8.9,13.7,20.1,8.1,10.5,18.0,344
2020-11-20,15.1,22.9,8.9,12.7,19.4,6.8,16.8,35.3,318
2020-11-21,13.6,21.6,7.8,10.8,17.7,5.5,14.3,31.3,314
2020-11-22,14.2,21.5,6.8,12.0,18.0,4.6,10.9,26.3,306
2020-11-23,14.2,20.2,9.6,12.8,18.3,7.2,9.3,15.8,333
2020-11-24,15.0,21.2,11.4,14.4,20.6,10.6,8.9,18.0,38
2020-11-25,14.1,18.9,10.7,13.1,17.5,9.6,11.4,24.5,120
2020-11-26,15.2,20.8,12.1,14.6,19.8,11.5,9.4,24.1,0
2020-11-27,15.8,23.1,11.2,14.3,20.9,10.0,13.2,27.4,315
2020-11-28,14.5,22.6,9.4,12.6,20.3,7.4,11.5,27.0,297
2020-11-29,15.1,21.9,8.1,14.1,20.9,6.8,9.2,14.0,232
2020-11-30,15.1,22.9,8.9,13.8,21.5,7.4,10.5,19.1,298
2020-12-01,16.5,24.0,9.3,15.6,22.8,7.7,10.2,21.6,305
2020-12-02,16.6,24.6,9.8,15.7,23.3,8.2,11.2,24.1,304
2020-12-03,16.6,24.0,10.1,16.3,23.9,9.4,8.0,20.5,160
2020-12-04,15.8,23.7,10.0,15.4,23.7,9.0,9.0,22.7,125
2020-12-05,17.5,24.7,12.2,16.8,23.5,11.5,13.8,30.6,126
2020-12-06,17.8,24.9,12.8,17.8,25.5,12.2,9.6,19.1,121
2020-12-07,17.0,24.8,11.6,16.4,23.6,10.8,10.7,24.5,307
2020-12-08,16.6,24.6,11.3,16.1,24.0,10.3,9.5,13.7,303
2020-12-09,15.5,22.8,9.9,14.8,22.0,8.9,13.1,26.6,309
2020-12-10,16.7,23.9,11.4,16.1,23.1,10.6,10.9,20.2,313
2020-12-11,16.8,23.8,10.8,16.6,23.6,9.7,12.0,19.8,282
2020-12-12,15.5,20.1,12.1,15.2,20.5,10.7,13.1,36.4,267
2020-12-13,12.6,18.5,8.9,11.1,16.5,7.5,11.0,26.3,301
2020-12-14,10.8,17.5,6.8,9.0,15.3,4.2,10.4,25.9,308
2020-12-15,9.7,17.2,4.8,7.6,14.5,2.2,11.4,24.5,314
2020-12-16,9.6,16.5,5.5,7.5,13.9,3.6,10.7,24.8,306
2020-12-17,8.7,15.9,4.4,6.1,12.5,1.9,13.4,28.8,301
2020-12-18,8.6,15.9,3.2,5.6,12.3,0.4,13.9,30.2,301
2020-12-19,9.4,17.5,2.6,6.7,14.5,-0.7,12.1,27.0,307
2020-12-20,11.2,18.9,5.1,9.0,16.4,2.2,11.5,24.5,304
2020-12-21,11.8,19.1,5.7,10.0,17.4,3.0,10.4,19.8,299
2020-12-22,11.8,19.6,5.9,10.2,17.8,4.0,9.7,20.5,295
2020-12-23,11.8,19.2,5.3,10.6,17.7,3.2,9.4,19.1,300
2020-12-24,12.4,19.2,7.3,11.2,17.5,6.1,10.4,18.7,330
2020-12-25,11.6,18.6,7.1,10.0,16.5,5.3,10.2,23.0,311
2020-12-26,10.1,17.0,4.9,8.6,15.5,2.6,9.6,20.9,309
2020-12-27,9.8,17.5,4.1,7.5,14.6,1.4,17.2,38.9,148
2020-12-28,7.9,15.0,2.8,5.5,12.8,-0.5,11.5,18.0,51
2020-12-29,8.0,14.9,2.4,5.5,12.1,-0.5,12.5,25.9,314
2020-12-30,8.0,15.1,3.2,5.8,12.8,0.5,9.1,22.0,306
2020-12-31,7.8,14.9,3.7,5.7,12.9,1.2,9.8,22.0,297
2021-01-01,7.8,14.3,2.8,6.2,13.0,0.4,9.7,15.8,133
2021-01-02,9.2,14.4,3.0,8.0,14.3,-0.1,10.5,22.7,78
2021-01-03,13.1,17.6,8.1,12.4,17.8,6.2,11.5,29.9,97
2021-01-04,15.4,18.3,13.6,15.6,19.0,13.7,12.9,34.2,103
2021-01-05,15.3,17.8,13.6,14.6,17.5,12.4,19.5,39.2,119
2021-01-06,14.2,18.4,11.1,14.2,18.8,10.3,10.7,25.6,95
2021-01-07,13.6,17.7,10.8,13.3,17.5,10.3,8.0,18.4,310
2021-01-08,11.9,16.8,8.8,11.2,16.2,6.9,8.9,14.0,289
2021-01-09,11.8,17.2,8.1,10.6,16.1,6.3,9.6,22.3,299
2021-01-10,9.5,14.9,6.1,7.8,13.2,3.9,10.8,24.8,305
2021-01-11,9.9,16.5,5.0,8.1,14.9,2.4,11.3,23.8,297
2021-01-12,8.5,14.2,4.8,6.7,12.6,2.3,11.0,25.2,301
2021-01-13,8.6,15.5,4.2,6.9,13.8,1.6,10.6,22.7,299
2021-01-14,8.7,15.1,4.3,7.5,14.7,2.6,6.6,16.2,69
2021-01-15,9.4,15.7,5.8,8.4,15.6,3.7,8.7,12.6,314
2021-01-16,8.5,12.9,5.1,7.0,11.6,2.8,9.6,22.0,300
2021-01-17,10.0,15.7,7.1,8.4,13.9,5.7,13.5,29.2,138
2021-01-18,11.9,18.8,6.3,10.9,19.0,4.0,9.8,22.3,89
2021-01-19,13.0,19.4,8.1,12.0,18.6,6.4,10.3,23.8,297
2021-01-20,11.9,18.5,7.5,10.7,17.5,5.7,11.6,24.5,300
2021-01-21,11.2,17.5,6.2,9.8,15.7,4.2,10.8,24.5,291
2021-01-22,11.1,18.2,4.4,9.4,16.7,2.0,12.3,25.6,127
2021-01-23,13.5,18.0,10.4,11.7,17.2,7.4,21.9,47.2,150
2021-01-24,11.6,16.0,8.1,10.4,15.2,6.1,11.0,22.7,305
2021-01-25,10.9,17.7,6.8,9.2,16.0,4.5,10.9,23.0,298
2021-01-26,10.1,17.5,4.3,8.1,15.8,1.6,11.7,24.1,297
2021-01-27,10.0,17.4,4.0,7.9,15.4,1.3,11.7,26.3,298
2021-01-28,10.9,17.8,5.0,9.4,17.2,2.9,11.0,15.1,283
2021-01-29,9.9,17.6,3.8,7.8,16.2,0.9,12.1,25.2,302
2021-01-30,10.2,17.5,4.2,8.2,15.7,1.7,10.7,22.3,300
2021-01-31,11.9,18.9,5.4,10.8,18.2,3.1,9.4,15.8,216
2021-02-01,11.5,19.8,5.2,10.0,19.1,2.3,11.5,19.8,347
2021-02-02,13.2,20.9,5.7,12.0,20.4,3.3,10.5,16.6,322
2021-02-03,13.5,18.4,9.2,12.4,17.3,7.8,16.9,36.7,96
2021-02-04,12.5,17.2,9.1,10.9,15.8,7.5,17.5,37.4,76
2021-02-05,11.6,18.1,5.6,10.3,18.3,3.6,8.4,15.8,359
2021-02-06,12.2,19.5,6.4,10.6,18.1,4.3,14.0,28.8,315
2021-02-07,13.2,20.4,7.2,12.0,19.5,5.0,11.0,26.3,307
2021-02-08,14.5,21.9,7.7,13.8,21.6,6.3,10.3,23.4,312
2021-02-09,15.3,22.9,8.3,14.8,22.7,6.6,9.7,23.0,317
2021-02-10,15.1,22.3,8.3,14.6,22.6,6.4,11.2,19.4,30
2021-02-11,15.6,22.9,9.1,15.7,23.8,7.7,10.9,19.8,307
2021-02-12,15.3,23.0,9.6,15.3,23.9,7.9,10.4,19.4,309
2021-02-13,15.4,22.2,10.9,15.7,22.6,10.5,10.8,16.6,340
2021-02-14,15.4,22.3,10.8,15.7,23.6,11.0,11.5,20.2,328
2021-02-15,15.1,22.0,9.9,15.5,23.2,8.8,9.5,14.8,313
2021-02-16,15.7,22.5,10.2,16.1,23.7,9.2,9.4,16.2,308
2021-02-17,16.2,23.2,11.7,16.7,24.6,10.9,9.4,16.6,311
2021-02-18,16.2,22.7,11.3,16.7,23.8,10.8,10.7,19.4,317
2021-02-19,16.6,23.9,12.4,17.1,25.1,11.6,10.3,21.2,309
2021-02-20,16.3,23.7,10.6,16.3,24.4,9.6,10.8,25.2,307
2021-02-21,16.6,24.1,10.9,16.6,24.7,10.2,14.0,29.9,303
2021-02-22,18.3,25.8,12.0,18.8,26.7,11.0,11.1,24.5,315
2021-02-23,19.9,27.2,14.5,20.7,28.6,14.7,9.3,16.9,130
2021-02-24,19.5,27.4,13.4,20.0,28.7,13.7,10.2,17.6,351
2021-02-25,19.9,28.4,13.4,20.0,29.4,12.3,11.7,20.2,331
2021-02-26,20.8,29.0,12.9,21.4,30.1,12.2,9.2,18.4,180
2021-02-27,21.1,28.0,13.9,19.7,26.6,12.5,21.3,43.6,169
2021-02-28,17.1,25.3,10.3,16.2,25.3,8.4,10.7,15.1,35
2021-03-01,17.9,25.3,11.9,16.9,24.1,11.2,16.5,33.8,319
2021-03-02,17.4,25.6,10.9,15.7,23.5,9.6,17.0,35.3,304
2021-03-03,18.3,27.0,10.8,17.2,26.3,8.9,11.5,25.2,323
2021-03-04,19.4,28.0,11.9,18.7,28.3,10.7,10.7,16.2,357
2021-03-05,19.3,28.0,12.9,18.2,26.5,12.3,18.6,37.4,306
2021-03-06,18.9,27.5,11.9,17.7,26.3,10.2,12.9,29.5,324
2021-03-07,22.8,29.6,16.2,20.9,28.0,14.8,17.9,37.4,85
2021-03-08,22.1,29.2,16.6,21.2,29.5,14.6,23.9,42.8,91
2021-03-09,22.2,29.6,16.4,22.5,31.5,16.0,10.1,22.0,75
2021-03-10,22.1,29.5,15.9,22.7,31.0,16.4,15.8,31.7,326
2021-03-11,21.9,30.5,13.6,21.8,30.6,13.1,11.1,22.0,40
2021-03-12,20.8,26.5,16.3,19.4,24.9,14.2,17.8,40.7,93
2021-03-13,19.9,28.5,12.6,19.0,28.2,11.5,14.2,28.4,322
2021-03-14,19.9,27.6,13.1,19.9,27.5,12.9,12.7,29.5,314
2021-03-15,20.8,28.8,13.9,20.7,28.3,13.8,13.3,30.2,316
2021-03-16,21.6,29.6,15.1,21.7,29.7,15.2,13.8,30.6,317
2021-03-17,21.8,30.0,14.9,21.9,31.3,14.2,15.0,33.1,303
2021-03-18,22.2,30.4,15.1,22.5,30.8,15.2,10.6,24.1,323
2021-03-19,22.4,31.0,15.2,22.2,30.9,15.4,16.7,33.8,315
2021-03-20,22.2,30.5,14.6,22.0,30.3,14.0,13.6,30.6,307
2021-03-21,22.4,30.5,15.6,22.5,32.2,16.0,19.2,34.6,353
2021-03-22,23.0,29.5,18.4,21.7,28.0,17.7,21.9,42.5,100
2021-03-23,21.6,29.5,17.8,20.6,28.3,16.3,29.6,57.2,115
2021-03-24,21.3,29.0,13.9,20.0,28.9,13.0,18.9,41.4,337
2021-03-25,20.6,28.4,14.0,19.9,27.5,13.6,13.8,31.7,311
2021-03-26,20.9,29.0,13.2,20.7,29.2,13.0,11.6,28.8,319
2021-03-27,22.8,30.9,15.3,23.0,31.1,15.3,11.8,28.8,316
2021-03-28,25.1,33.2,17.0,26.1,35.5,17.5,14.6,25.2,88
2021-03-29,27.6,34.5,21.2,27.1,33.7,21.2,22.7,47.5,141
2021-03-30,25.5,33.1,17.5,25.0,34.5,16.3,15.0,31.7,331
2021-03-31,23.2,30.9,16.2,19.7,27.1,12.6,21.8,43.9,306
2021-04-01,21.9,30.8,14.8,18.0,26.8,10.9,22.1,43.9,300
2021-04-02,21.2,29.9,12.8,17.8,27.1,8.7,16.8,34.6,289
2021-04-03,21.7,30.8,12.0,19.1,29.4,8.9,14.3,28.8,352
2021-04-04,23.9,32.8,13.4,21.6,31.4,11.5,14.1,29.5,352
2021-04-05,25.1,32.0,20.0,23.3,29.5,18.2,18.8,41.0,40
2021-04-06,25.1,31.5,20.0,23.4,30.5,18.0,19.5,43.6,35
2021-04-07,24.4,32.5,15.8,23.9,34.4,16.0,22.7,44.3,340
2021-04-08,23.1,31.0,15.6,21.3,29.7,14.1,12.7,28.4,312
2021-04-09,24.2,32.9,14.9,21.8,30.6,13.6,16.4,34.9,331
2021-04-10,24.9,33.8,16.6,22.8,32.0,14.0,14.8,32.4,329
2021-04-11,26.1,35.5,17.1,24.0,34.8,16.1,22.3,46.4,333
2021-04-12,27.5,35.5,20.2,25.5,34.1,18.0,22.0,42.8,342
2021-04-13,27.6,36.2,18.6,26.2,34.9,17.1,14.0,32.8,316
2021-04-14,27.9,36.3,20.4,26.0,35.6,18.4,24.2,59.8,322
2021-04-15,28.4,35.8,21.9,26.6,35.7,19.3,24.8,46.8,342
2021-04-16,27.3,37.8,20.2,26.0,36.4,19.6,34.9,67.7,179
2021-04-17,21.8,27.7,18.2,22.7,28.6,19.4,22.3,44.6,86
2021-04-18,24.0,32.3,16.1,24.1,33.2,16.3,14.1,33.1,15
2021-04-19,25.8,33.8,17.1,24.8,33.0,16.2,15.7,36.0,331
2021-04-20,23.6,31.9,17.1,22.2,30.1,15.8,15.1,38.9,110
2021-04-21,19.7,24.7,17.1,20.4,25.1,17.5,15.2,38.5,38
2021-04-22,21.2,27.7,15.9,20.6,27.8,16.1,24.6,45.0,95
2021-04-23,19.4,23.6,15.9,18.7,23.1,15.2,21.3,50.0,32
2021-04-24,22.3,30.4,13.4,21.4,30.0,12.5,14.8,31.3,340
2021-04-25,24.9,33.8,15.6,24.4,33.3,15.1,12.7,31.0,321
2021-04-26,27.2,36.0,18.2,27.3,36.0,19.4,12.7,27.7,9
2021-04-27,29.4,38.3,20.5,28.9,38.4,21.5,18.8,59.4,15
2021-04-28,30.4,40.2,20.8,29.8,40.2,21.2,31.7,61.9,358
2021-04-29,30.7,39.8,23.0,30.0,39.5,22.7,24.9,56.9,31
2021-04-30,29.6,38.5,21.1,29.3,39.3,21.5,16.5,34.9,45
2021-05-01,29.8,36.2,24.1,29.4,36.8,23.5,14.3,36.0,108
2021-05-02,30.4,38.7,22.5,30.1,40.2,22.5,15.0,28.1,113
2021-05-03,29.7,36.8,23.1,29.8,38.3,22.7,15.6,38.9,106
2021-05-04,29.5,36.7,23.1,30.3,38.0,23.8,14.9,32.4,101
2021-05-05,28.4,35.0,23.4,29.7,37.3,24.6,15.9,34.6,55
2021-05-06,28.9,36.8,22.0,29.4,38.6,22.6,19.1,39.6,358
2021-05-07,26.7,32.1,22.1,28.3,34.4,24.0,12.7,29.2,33
2021-05-08,28.3,35.5,20.1,28.7,36.0,21.6,17.4,36.4,20
2021-05-09,28.7,35.7,21.2,29.1,36.6,22.1,13.8,32.4,86
2021-05-10,29.2,36.0,22.4,29.6,38.3,23.1,12.6,31.3,106
2021-05-11,29.4,36.7,24.0,30.6,39.1,25.2,17.9,37.1,99
2021-05-12,27.5,33.8,22.5,29.4,37.3,23.9,13.9,36.4,82
2021-05-13,24.9,29.8,21.3,26.5,31.7,22.7,19.3,38.2,90
2021-05-14,25.8,33.7,18.5,27.1,36.5,20.1,15.0,34.2,43
2021-05-15,27.4,34.5,20.4,28.0,36.5,21.0,14.1,29.5,10
2021-05-16,28.8,36.5,20.4,29.3,37.7,21.2,15.2,32.4,5
2021-05-17,29.8,38.2,21.3,29.6,38.2,21.0,12.1,29.9,333
2021-05-18,29.4,36.6,21.6,29.1,35.8,21.4,18.1,36.7,160
2021-05-19,26.0,29.4,23.4,27.4,30.4,25.1,11.4,24.1,149
2021-05-20,27.7,35.0,20.6,29.4,36.3,22.5,14.0,43.9,336
2021-05-21,28.5,34.6,22.8,30.1,37.2,25.0,15.4,36.0,125
2021-05-22,29.2,35.7,23.0,30.5,36.9,24.6,11.2,29.2,28
2021-05-23,28.4,35.8,21.8,28.4,36.2,22.0,16.8,35.3,329
2021-05-24,28.8,36.5,19.5,28.0,35.4,19.8,18.8,39.2,315
2021-05-25,29.7,38.0,20.6,28.3,36.2,20.1,18.2,39.6,329
2021-05-26,31.1,39.5,21.0,29.8,38.1,19.9,14.3,34.6,325
2021-05-27,32.4,41.0,23.2,31.8,40.7,22.2,13.4,32.4,333
2021-05-28,33.0,41.1,26.2,34.6,43.6,25.9,20.4,41.0,131
2021-05-29,34.0,41.3,28.3,35.7,44.0,30.9,26.7,51.5,117
2021-05-30,32.8,40.0,27.0,35.4,42.9,29.6,23.1,47.5,115
2021-05-31,31.2,38.7,27.4,33.2,42.2,28.1,28.0,54.4,81
2021-06-01,28.9,34.8,22.0,31.1,37.4,24.4,20.1,42.8,123
2021-06-02,29.7,35.3,23.6,32.4,37.9,26.7,12.3,34.2,133
2021-06-03,29.3,35.3,24.9,32.3,38.8,27.9,9.5,27.7,13
2021-06-04,27.8,35.0,23.4,31.1,38.4,25.8,14.3,31.0,309
2021-06-05,28.6,34.2,23.5,32.1,38.1,26.6,11.7,25.6,142
2021-06-06,31.0,37.0,24.9,34.5,41.0,28.9,13.9,31.7,28
2021-06-07,32.6,39.0,25.9,35.6,42.3,29.3,10.6,30.2,122
2021-06-08,34.7,41.5,27.5,37.7,44.1,31.3,10.9,28.4,257
2021-06-09,36.2,43.0,29.5,39.2,46.6,33.2,11.0,26.3,241
2021-06-10,34.0,40.8,28.5,37.4,45.2,31.9,24.7,45.0,130
2021-06-11,32.8,39.0,27.3,35.8,43.3,29.5,22.0,44.3,122
2021-06-12,33.1,38.3,28.6,36.0,41.8,31.6,21.9,46.1,127
2021-06-13,29.7,36.2,24.5,33.2,41.2,26.9,19.6,35.3,85
2021-06-14,30.5,37.0,24.6,34.2,41.0,28.4,12.2,26.3,85
2021-06-15,31.5,38.1,25.0,35.0,40.6,29.4,10.6,28.1,3
2021-06-16,26.0,29.8,23.4,30.0,33.2,27.2,12.6,24.5,112
2021-06-17,28.5,34.0,24.0,32.9,39.4,27.7,10.5,23.0,82
2021-06-18,29.5,33.5,25.5,33.6,38.0,30.0,12.8,24.5,112
2021-06-19,29.8,35.5,24.5,33.6,40.9,28.5,20.0,39.2,126
2021-06-20,29.8,34.6,25.0,33.4,39.6,28.3,14.4,28.1,117
2021-06-21,30.5,36.0,25.7,35.0,40.6,30.4,12.8,27.7,74
2021-06-22,32.1,38.4,24.9,35.3,41.3,29.4,9.0,22.7,289
2021-06-23,32.3,39.0,25.1,35.1,42.8,28.2,9.4,20.9,114
2021-06-24,30.8,35.6,27.5,34.6,40.4,30.0,17.1,50.0,129
2021-06-25,31.2,37.2,25.2,34.6,40.9,29.1,10.3,24.5,159
2021-06-26,30.3,35.6,25.3,34.0,41.4,28.3,14.9,30.2,110
2021-06-27,30.8,36.8,24.0,34.8,41.2,28.2,9.8,23.0,23
2021-06-28,32.4,38.2,26.0,36.2,42.2,29.7,9.2,23.0,219
2021-06-29,33.8,40.2,27.7,36.1,42.3,30.5,16.0,33.1,282
2021-06-30,34.7,41.3,27.4,36.9,43.6,29.5,14.4,32.4,264
2021-07-01,34.7,40.7,29.0,38.2,44.8,32.3,12.2,28.4,259
2021-07-02,33.3,39.0,27.0,37.6,43.3,32.0,10.5,45.7,140
2021-07-03,31.4,35.5,26.8,36.1,40.9,31.0,11.9,27.7,129
2021-07-04,32.2,37.9,26.6,37.3,42.9,32.0,9.1,23.0,140
2021-07-05,32.2,37.9,26.6,37.2,43.7,31.7,12.8,24.1,218
2021-07-06,33.2,38.2,27.6,38.4,42.5,33.7,10.9,27.0,317
2021-07-07,33.8,39.8,27.9,38.3,44.0,32.7,11.7,26.6,351
2021-07-08,33.3,38.8,27.4,37.7,44.2,32.1,12.2,23.4,194
2021-07-09,32.5,37.3,28.0,37.1,42.4,31.6,19.9,35.6,130
2021-07-10,32.2,36.0,28.8,37.7,42.2,32.9,13.3,28.4,111
2021-07-11,31.6,36.3,27.6,36.9,43.1,33.1,18.8,36.4,116
2021-07-12,29.3,34.9,26.6,33.5,38.5,30.7,22.0,53.3,128
2021-07-13,28.3,32.5,25.3,33.5,38.8,30.2,15.0,32.0,119
2021-07-14,28.8,32.6,25.6,34.4,40.0,31.2,13.6,26.3,109
2021-07-15,29.2,33.7,25.3,35.1,40.7,30.7,10.9,22.7,112
2021-07-16,30.5,34.2,26.9,37.0,41.4,32.6,11.4,25.9,103
2021-07-17,31.5,35.8,27.4,38.5,42.6,34.0,9.2,19.4,88
2021-07-18,31.6,37.4,26.9,37.9,45.5,30.8,24.5,45.0,131
2021-07-19,27.0,28.8,25.5,31.4,33.7,29.8,24.2,46.1,132
2021-07-20,27.5,31.6,25.0,33.2,37.9,29.9,12.9,26.3,120
2021-07-21,28.3,32.5,24.8,34.4,40.1,29.7,8.7,20.2,113
2021-07-22,28.1,31.7,25.4,33.7,38.7,30.1,14.0,26.6,119
2021-07-23,28.0,31.0,26.0,33.5,36.5,31.6,13.9,35.6,78
2021-07-24,29.9,34.8,25.6,37.1,43.2,31.4,8.4,18.7,97
2021-07-25,30.8,34.3,27.4,38.5,42.5,34.5,9.5,16.6,126
2021-07-26,29.8,32.3,28.0,36.3,39.3,33.8,14.5,29.9,136
2021-07-27,28.5,31.7,27.0,35.2,39.9,33.6,11.0,24.5,173
2021-07-28,26.6,27.8,25.5,32.6,34.2,30.9,12.6,24.1,163
2021-07-29,26.4,29.0,24.6,31.9,34.9,30.3,15.7,33.1,130
2021-07-30,26.8,29.9,25.2,32.2,35.0,30.0,15.9,32.0,117
2021-07-31,28.3,31.5,26.0,33.9,36.6,31.5,11.7,41.8,82
2021-08-01,28.6,32.8,25.5,35.6,42.1,31.8,7.2,24.8,84
2021-08-02,28.6,32.5,25.6,35.5,40.7,32.3,11.4,24.5,128
2021-08-03,28.6,32.5,26.4,35.6,40.5,33.4,7.6,22.3,120
2021-08-04,28.9,31.9,26.8,35.5,39.9,32.9,8.5,20.2,123
2021-08-05,28.5,32.5,25.7,35.1,40.1,30.9,10.3,24.1,128
2021-08-06,28.6,32.7,25.9,35.3,40.7,31.4,9.7,20.2,38
2021-08-07,29.1,33.2,25.4,36.2,41.0,31.8,8.2,16.2,138
2021-08-08,29.4,32.6,26.4,36.4,40.6,32.9,8.2,19.4,124
2021-08-09,29.1,32.8,26.0,35.9,41.5,32.2,8.7,23.4,149
2021-08-10,29.4,33.5,25.5,36.3,41.9,31.9,10.2,25.6,182
2021-08-11,29.9,34.7,26.0,36.4,41.3,32.2,11.3,26.6,203
2021-08-12,30.2,34.4,26.4,37.1,42.6,32.7,7.6,20.2,143
2021-08-13,30.3,34.9,26.9,37.2,43.8,33.3,10.0,21.2,119
2021-08-14,29.3,33.8,26.4,36.0,41.3,32.9,7.2,27.0,122
2021-08-15,29.3,32.6,26.0,35.5,40.5,32.0,8.1,26.6,96
2021-08-16,29.4,33.7,25.2,35.5,41.2,30.9,10.9,23.0,354
